IV_Name,IV_Value,Trial,Prob_Cop_After_Cop,Prob_Cop_After_Def
mutationStddev,0.00030000000000000003,0,0.16074990000000003,0.0874839
mutationStddev,0.00030000000000000003,1,0.14600205000000002,0.07756350000000001
mutationStddev,0.00030000000000000003,2,0.12427485,0.07280315
mutationStddev,0.00030000000000000003,3,0.3249076,0.10685629999999999
mutationStddev,0.00030000000000000003,4,0.2504388,0.043038299999999995
mutationStddev,0.00030000000000000003,5,0.17666529999999997,0.17509639999999999
mutationStddev,0.00030000000000000003,6,0.8227051499999998,0.13386844999999997
mutationStddev,0.00030000000000000003,7,0.29039629999999994,0.02769385
mutationStddev,0.00030000000000000003,8,0.3188263,0.04793115
mutationStddev,0.00030000000000000003,9,0.012049550000000003,0.0169957
mutationStddev,0.00030000000000000003,10,0.1238737,0.10721420000000001
mutationStddev,0.00030000000000000003,11,0.15278065,0.0747785
mutationStddev,0.00030000000000000003,12,0.60754205,0.1479622
mutationStddev,0.00030000000000000003,13,0.0297755,0.07605015000000001
mutationStddev,0.00030000000000000003,14,0.023438950000000004,0.0332721
mutationStddev,0.0005,0,0.8847702,0.07769785
mutationStddev,0.0005,1,0.03411845000000001,0.13894455
mutationStddev,0.0005,2,0.08378565,0.010035449999999998
mutationStddev,0.0005,3,0.1993041,0.1690585
mutationStddev,0.0005,4,0.40446745,0.0508742
mutationStddev,0.0005,5,0.28970185000000004,0.0503131
mutationStddev,0.0005,6,0.24536080000000005,0.06832325
mutationStddev,0.0005,7,0.14800004999999997,0.19090960000000004
mutationStddev,0.0005,8,0.140608,0.08362960000000003
mutationStddev,0.0005,9,0.049566900000000004,0.1479103
mutationStddev,0.0005,10,0.21245214999999998,0.020984449999999998
mutationStddev,0.0005,11,0.03523795,0.07553245
mutationStddev,0.0005,12,0.84677,0.11035115
mutationStddev,0.0005,13,0.18821719999999997,0.05644380000000001
mutationStddev,0.0005,14,0.14801865,0.12496319999999998
mutationStddev,0.0,0,0.8652898500000001,0.18030715000000003
mutationStddev,0.0,1,0.1905631,0.2152
mutationStddev,0.0,2,0.16789164999999998,0.05302375
