IV_Name,IV_Value,Trial,Prob_Cop_After_Cop,Prob_Cop_After_Def
mutationStddev,0.001,0,0.06659105000000001,0.078496
mutationStddev,0.001,1,0.06328835000000001,0.03302595
mutationStddev,0.001,2,0.1821159,0.14677460000000003
mutationStddev,0.001,3,0.26230005,0.14466070000000003
mutationStddev,0.001,4,0.8633684500000001,0.24220345000000001
mutationStddev,0.001,5,0.25001894999999996,0.06511999999999998
mutationStddev,0.001,6,0.26400789999999996,0.0630047
mutationStddev,0.001,7,0.1514119,0.09933415
mutationStddev,0.001,8,0.16771640000000002,0.15837555000000003
mutationStddev,0.001,9,0.56538185,0.0689911
mutationStddev,0.001,10,0.05987689999999999,0.01224925
mutationStddev,0.001,11,0.9142621499999999,0.13974625000000002
mutationStddev,0.001,12,0.07890344999999999,0.0779445
mutationStddev,0.001,13,0.13323600000000002,0.19241625
mutationStddev,0.001,14,0.048255950000000006,0.0109248
mutationStddev,0.0,0,0.51929655,0.07912475
mutationStddev,0.0,1,0.08476175,0.023351
mutationStddev,0.0,2,0.22840790000000002,0.13877415
mutationStddev,0.0,3,0.17180979999999998,0.17428530000000003
mutationStddev,0.0,4,0.17514245,0.20229185
mutationStddev,0.0,5,0.40588309999999994,0.0604325
mutationStddev,0.0,6,0.27695024999999995,0.08539179999999998
mutationStddev,0.0,7,0.08359740000000002,0.01258
mutationStddev,0.0,8,0.15338435,0.12237105
mutationStddev,0.0,9,0.31765455,0.019031200000000005
mutationStddev,0.0,10,0.27139345,0.06351934999999999
mutationStddev,0.0,11,0.199473,0.16240870000000002
mutationStddev,0.0,12,0.6023322,0.05881804999999999
mutationStddev,0.0,13,0.034924550000000006,0.11046524999999999
mutationStddev,0.0,14,0.01272825,0.14321864999999998
mutationStddev,0.003,0,0.014633200000000002,0.20439774999999996
mutationStddev,0.003,1,0.0337397,0.08397174999999998
mutationStddev,0.003,2,0.90558885,0.1780131
mutationStddev,0.003,3,0.1907139,0.02123705
mutationStddev,0.003,4,0.0993491,0.060128650000000006
mutationStddev,0.003,5,0.6393661500000001,0.04454319999999999
mutationStddev,0.003,6,0.39466239999999997,0.08300365
mutationStddev,0.003,7,0.21025955000000002,0.30019485
mutationStddev,0.003,8,0.18037034999999998,0.01482715
mutationStddev,0.003,9,0.1257782,0.05767660000000001
