IV_Name,IV_Value,Trial,Prob_Cop_After_Cop,Prob_Cop_After_Def
mutationStddev,0.04,9,0.8641611499999999,0.28873479999999996
mutationStddev,0.05,0,0.14859555,0.0849682
mutationStddev,0.05,1,0.6850324500000001,0.34352395
mutationStddev,0.05,2,0.74198365,0.46017799999999986
mutationStddev,0.05,3,0.09837055,0.1091243
mutationStddev,0.05,4,0.21118405,0.12280205000000002
mutationStddev,0.05,5,0.12865020000000002,0.08707975000000001
mutationStddev,0.05,6,0.12706765,0.10552410000000001
mutationStddev,0.05,7,0.17628554999999999,0.11298765
mutationStddev,0.05,8,0.6981495999999999,0.32204099999999997
mutationStddev,0.05,9,0.18738485,0.10555714999999999
