IV_Name,IV_Value,Trial,Prob_Cop_After_Cop,Prob_Cop_After_Def
mutationStddev,0.0005,0,0.91524285,0.10053825000000001
mutationStddev,0.0005,1,0.1362543,0.023915500000000003
mutationStddev,0.0005,2,0.0350331,0.0785084
mutationStddev,0.0005,3,0.14681590000000003,0.011799750000000001
mutationStddev,0.0005,4,0.6650836499999999,0.14533580000000001
mutationStddev,0.0005,5,0.12794645,0.18053785
mutationStddev,0.0005,6,0.72055425,0.11759845
mutationStddev,0.0005,7,0.9827951500000001,0.03314855
mutationStddev,0.0005,8,0.028925,0.13618195
mutationStddev,0.0005,9,0.07241500000000001,0.03955195
mutationStddev,0.0005,10,0.053452900000000005,0.00829595
mutationStddev,0.0005,11,0.36560115,0.12054995000000002
mutationStddev,0.0005,12,0.38777085,0.07488025000000001
mutationStddev,0.0005,13,0.0428313,0.2945757
mutationStddev,0.0005,14,0.2302829,0.03355475
mutationStddev,0.0005,15,0.0923092,0.025059349999999998
mutationStddev,0.0005,16,0.031024299999999998,0.03489835000000001
mutationStddev,0.0005,17,0.027722100000000006,0.0988444
mutationStddev,0.0005,18,0.1940706,0.17038075000000003
mutationStddev,0.0005,19,0.09124115000000001,0.06543465000000001
mutationStddev,0.0005,20,0.26448675,0.06823515
mutationStddev,0.0005,21,0.05326645,0.12089935
mutationStddev,0.0005,22,0.12925639999999997,0.03143015
mutationStddev,0.0005,23,0.23661355000000003,0.26341559999999997
mutationStddev,0.0005,24,0.41050259999999994,0.06742465
mutationStddev,0.0005,25,0.24558395000000002,0.02244165
mutationStddev,0.0005,26,0.03847925,0.09994795000000001
mutationStddev,0.0005,27,0.15626669999999998,0.0380533
mutationStddev,0.0005,28,0.06795860000000001,0.22611000000000003
mutationStddev,0.0005,29,0.03487085,0.1370508
mutationStddev,0.0005,30,0.230904,0.026559950000000006
mutationStddev,0.0005,31,0.20613705000000002,0.08484539999999999
mutationStddev,0.0005,32,0.21367469999999997,0.0894661
mutationStddev,0.0005,33,0.07482975,0.10891945
