IV_Name,IV_Value,Trial,Prob_Cop_After_Cop,Prob_Cop_After_Def
misexecutionRate,0.006,0,0.32796195000000006,0.0232394
misexecutionRate,0.006,1,0.0367248,0.027073899999999994
misexecutionRate,0.006,2,0.03853460000000001,0.035998850000000006
misexecutionRate,0.006,3,0.05916505000000002,0.029916849999999995
misexecutionRate,0.006,4,0.19544110000000003,0.07961315000000001
misexecutionRate,0.006,5,0.15625755000000002,0.07979
misexecutionRate,0.006,6,0.26240125000000003,0.064866
misexecutionRate,0.006,7,0.17275934999999998,0.044529849999999996
misexecutionRate,0.006,8,0.1453696,0.08218099999999999
misexecutionRate,0.006,9,0.018965299999999997,0.1816819
misexecutionRate,0.006,10,0.2608513499999999,0.07833825
misexecutionRate,0.006,11,0.38230284999999997,0.28932625
misexecutionRate,0.006,12,0.1683022,0.07493064999999999
misexecutionRate,0.006,13,0.10875409999999999,0.11609099999999999
misexecutionRate,0.006,14,0.1518989,0.0310002
misexecutionRate,0.0,0,0.02197355,0.03332159999999999
misexecutionRate,0.0,1,0.10499435000000001,0.0444337
misexecutionRate,0.0,2,0.14203685,0.06354180000000001
misexecutionRate,0.0,3,0.24440825,0.10305725000000002
misexecutionRate,0.0,4,0.26814924999999995,0.027814849999999995
misexecutionRate,0.0,5,0.0486786,0.07030465
misexecutionRate,0.0,6,0.42648054999999996,0.0479182
misexecutionRate,0.0,7,0.3236463,0.11845359999999998
misexecutionRate,0.0,8,0.447091,0.09057014999999999
misexecutionRate,0.0,9,0.4071028,0.18249184999999998
misexecutionRate,0.0,10,0.0189135,0.04602440000000001
misexecutionRate,0.0,11,0.31187700000000007,0.21062029999999998
misexecutionRate,0.0,12,0.9267380000000001,0.21738010000000002
misexecutionRate,0.0,13,0.16907124999999998,0.055457650000000004
misexecutionRate,0.0,14,0.26749845,0.0335227
misexecutionRate,0.004,0,0.19240839999999998,0.044176099999999996
misexecutionRate,0.004,1,0.1624678,0.08276934999999999
misexecutionRate,0.004,2,0.37586970000000003,0.20613359999999997
misexecutionRate,0.004,3,0.07613919999999999,0.14403865
misexecutionRate,0.004,4,0.0275741,0.13639635
misexecutionRate,0.004,5,0.35386524999999996,0.026975650000000007
misexecutionRate,0.004,6,0.1790108,0.053922000000000005
misexecutionRate,0.004,7,0.10578989999999999,0.04565015
misexecutionRate,0.004,8,0.15022410000000003,0.1809656
misexecutionRate,0.004,9,0.16618395,0.02166845
misexecutionRate,0.004,10,0.21372959999999996,0.22791555
misexecutionRate,0.004,11,0.23282700000000003,0.09465085
misexecutionRate,0.004,12,0.85704455,0.08833035
misexecutionRate,0.004,13,0.11994905,0.09076110000000001
misexecutionRate,0.004,14,0.1041012,0.019646049999999998
misexecutionRate,0.005,0,0.060725400000000006,0.04742695000000001
misexecutionRate,0.005,1,0.31673910000000005,0.04168605000000001
misexecutionRate,0.005,2,0.8880480500000001,0.1664809
misexecutionRate,0.005,3,0.0818102,0.12663280000000002
misexecutionRate,0.005,4,0.08256865,0.26743530000000004
misexecutionRate,0.005,5,0.06982195,0.07545519999999999
misexecutionRate,0.005,6,0.21791025,0.05272065
misexecutionRate,0.005,7,0.03160690000000001,0.1654132
misexecutionRate,0.005,8,0.5941759500000001,0.044880949999999996
misexecutionRate,0.005,9,0.6599967,0.044652000000000004
misexecutionRate,0.005,10,0.3029844999999999,0.036239200000000006
misexecutionRate,0.005,11,0.18168055,0.060795699999999994
misexecutionRate,0.005,12,0.020799149999999995,0.030439699999999993
misexecutionRate,0.005,13,0.23154365000000002,0.17479394999999998
misexecutionRate,0.005,14,0.11294169999999999,0.1366731
misexecutionRate,0.007,0,0.03353445,0.030473450000000006
misexecutionRate,0.007,1,0.025440149999999995,0.020731850000000003
misexecutionRate,0.007,2,0.2575313,0.029422950000000003
misexecutionRate,0.007,3,0.1165138,0.07215085
misexecutionRate,0.007,4,0.76327605,0.27844195
misexecutionRate,0.007,5,0.10076814999999999,0.06918010000000001
misexecutionRate,0.007,6,0.09927245000000001,0.035333699999999996
misexecutionRate,0.007,7,0.39998374999999997,0.17528575000000002
misexecutionRate,0.007,8,0.51044385,0.18574949999999998
misexecutionRate,0.007,9,0.0549766,0.11891015
misexecutionRate,0.007,10,0.23599405000000004,0.02085535
misexecutionRate,0.007,11,0.3249165,0.17779784999999998
misexecutionRate,0.007,12,0.14855785000000002,0.039821300000000004
misexecutionRate,0.007,13,0.27520525,0.16825675
misexecutionRate,0.007,14,0.9041951500000002,0.0679601
misexecutionRate,0.003,0,0.31027525,0.10883034999999999
misexecutionRate,0.003,1,0.19572230000000002,0.08690545
misexecutionRate,0.003,2,0.0439172,0.0360289
misexecutionRate,0.003,3,0.79337545,0.1529986
misexecutionRate,0.003,4,0.07101425,0.0758221
misexecutionRate,0.003,5,0.23505605000000002,0.03907115
misexecutionRate,0.003,6,0.21660585000000002,0.071016
misexecutionRate,0.003,7,0.08676925000000002,0.02446325
misexecutionRate,0.003,8,0.23491839999999997,0.0206936
misexecutionRate,0.003,9,0.05859460000000001,0.10193999999999999
misexecutionRate,0.003,10,0.2479015,0.079099
misexecutionRate,0.003,11,0.0752233,0.0428438
misexecutionRate,0.003,12,0.022963749999999998,0.09379565
misexecutionRate,0.003,13,0.9225804500000001,0.1269022
misexecutionRate,0.003,14,0.058484249999999995,0.054439249999999995
misexecutionRate,0.001,0,0.6590512000000001,0.07936379999999998
misexecutionRate,0.001,1,0.04388315,0.037197749999999995
misexecutionRate,0.001,2,0.0186267,0.013169050000000002
misexecutionRate,0.001,3,0.18900265,0.027853
misexecutionRate,0.001,4,0.023620399999999996,0.021357
misexecutionRate,0.001,5,0.1102308,0.04442565
misexecutionRate,0.001,6,0.97895185,0.06148545
misexecutionRate,0.001,7,0.11048034999999998,0.06802135
misexecutionRate,0.001,8,0.11623239999999999,0.1051792
misexecutionRate,0.001,9,0.3480601,0.040355049999999996
misexecutionRate,0.001,10,0.0859596,0.03936545
misexecutionRate,0.001,11,0.21872295000000003,0.06454565000000001
misexecutionRate,0.001,12,0.06947769999999999,0.098119
misexecutionRate,0.001,13,0.11676715,0.0325982
misexecutionRate,0.001,14,0.9175685999999998,0.2435312
misexecutionRate,0.002,0,0.058543599999999994,0.0205662
misexecutionRate,0.002,1,0.2573441,0.06127685000000001
misexecutionRate,0.002,2,0.22978154999999995,0.0344296
misexecutionRate,0.002,3,0.1924731,0.0252282
misexecutionRate,0.002,4,0.096386,0.14344025
misexecutionRate,0.002,5,0.9752915,0.16672225000000002
misexecutionRate,0.002,6,0.6796974999999998,0.16902415
misexecutionRate,0.002,7,0.3460841,0.08629890000000001
misexecutionRate,0.002,8,0.38327655000000005,0.1885839
misexecutionRate,0.002,9,0.039198,0.029637199999999995
misexecutionRate,0.002,10,0.34765175,0.08108439999999999
misexecutionRate,0.002,11,0.18896174999999998,0.1818776
misexecutionRate,0.002,12,0.042711099999999995,0.018163699999999998
misexecutionRate,0.002,13,0.31676460000000006,0.06171114999999999
misexecutionRate,0.002,14,0.43415075000000003,0.09903545
misexecutionRate,0.008,0,0.12166300000000001,0.05482515000000001
misexecutionRate,0.008,1,0.3091111,0.1363329
misexecutionRate,0.008,2,0.81190505,0.08627739999999999
misexecutionRate,0.008,3,0.06647315000000001,0.034100899999999996
misexecutionRate,0.008,4,0.20722389999999996,0.27310195000000004
misexecutionRate,0.008,5,0.37294585,0.14284380000000002
misexecutionRate,0.008,6,0.0196602,0.0994232
misexecutionRate,0.008,7,0.05795555,0.0477075
misexecutionRate,0.008,8,0.1567566,0.028543149999999996
misexecutionRate,0.008,9,0.03261715,0.024647750000000003
misexecutionRate,0.008,10,0.07096480000000001,0.022601099999999995
misexecutionRate,0.008,11,0.18462705000000001,0.03462610000000001
misexecutionRate,0.008,12,0.10608675000000001,0.16434215000000002
misexecutionRate,0.008,13,0.07290185,0.17037319999999997
misexecutionRate,0.008,14,0.06924055,0.06288325
misexecutionRate,0.011,0,0.20043240000000004,0.0915234
misexecutionRate,0.011,1,0.10441660000000001,0.04278665
misexecutionRate,0.011,2,0.06293944999999998,0.0385271
misexecutionRate,0.011,3,0.07289729999999998,0.23152905000000001
misexecutionRate,0.011,4,0.029720200000000002,0.0194092
misexecutionRate,0.011,5,0.3608742,0.037037150000000005
misexecutionRate,0.011,6,0.15185054999999997,0.16220990000000005
misexecutionRate,0.011,7,0.05461275000000001,0.025396650000000003
misexecutionRate,0.011,8,0.54903695,0.10900444999999999
misexecutionRate,0.011,9,0.06685329999999999,0.03382924999999999
misexecutionRate,0.011,10,0.8515651499999999,0.16256895
misexecutionRate,0.011,11,0.36916245000000003,0.027995150000000003
misexecutionRate,0.011,12,0.156729,0.06369875
misexecutionRate,0.011,13,0.10286885000000001,0.0680337
misexecutionRate,0.011,14,0.804968,0.037054500000000004
misexecutionRate,0.015,0,0.10086885000000001,0.09042405
misexecutionRate,0.015,1,0.1688821,0.19602034999999998
misexecutionRate,0.015,2,0.2639245,0.06926334999999999
misexecutionRate,0.015,3,0.07330325,0.049083499999999995
misexecutionRate,0.015,4,0.16445179999999998,0.0859991
misexecutionRate,0.015,5,0.14716189999999998,0.04026305000000001
misexecutionRate,0.015,6,0.9586067500000001,0.13946405
misexecutionRate,0.015,7,0.91012055,0.07356454999999999
misexecutionRate,0.015,8,0.019304850000000002,0.05931284999999999
misexecutionRate,0.015,9,0.2098156,0.028031
misexecutionRate,0.015,10,0.0841957,0.0944028
misexecutionRate,0.015,11,0.35826674999999997,0.12300779999999997
misexecutionRate,0.015,12,0.2082445,0.0712119
misexecutionRate,0.015,13,0.035957449999999995,0.17548355
misexecutionRate,0.015,14,0.04063645,0.1395782
misexecutionRate,0.01,0,0.025013399999999998,0.09863269999999999
misexecutionRate,0.01,1,0.38082565,0.0642258
misexecutionRate,0.01,2,0.035484650000000006,0.0326109
misexecutionRate,0.01,3,0.9693678,0.13494295
misexecutionRate,0.01,4,0.23902945,0.176818
misexecutionRate,0.01,5,0.17149119999999998,0.07269555
misexecutionRate,0.01,6,0.23889299999999997,0.06145930000000001
misexecutionRate,0.01,7,0.037499199999999996,0.0354801
misexecutionRate,0.01,8,0.27136115,0.0322186
misexecutionRate,0.01,9,0.0272739,0.09302939999999998
misexecutionRate,0.01,10,0.9201773,0.3828124
misexecutionRate,0.01,11,0.09786579999999999,0.033229299999999996
misexecutionRate,0.01,12,0.1860832,0.04682599999999999
misexecutionRate,0.01,13,0.09694285,0.07476255000000001
misexecutionRate,0.01,14,0.0291232,0.15984389999999998
misexecutionRate,0.012,0,0.10126589999999999,0.018473450000000002
misexecutionRate,0.012,1,0.2082655,0.021985050000000003
misexecutionRate,0.012,2,0.1757266,0.09032849999999999
misexecutionRate,0.012,3,0.8649251000000001,0.07890264999999999
misexecutionRate,0.012,4,0.04893940000000001,0.07894145
misexecutionRate,0.012,5,0.34073614999999996,0.15416709999999997
misexecutionRate,0.012,6,0.26767015,0.08738765
misexecutionRate,0.012,7,0.37754574999999996,0.022226700000000002
misexecutionRate,0.012,8,0.13688845,0.16260570000000002
misexecutionRate,0.012,9,0.030908800000000004,0.03314635
misexecutionRate,0.012,10,0.5719823,0.11245874999999998
misexecutionRate,0.012,11,0.09719015,0.33763285
misexecutionRate,0.012,12,0.34384105,0.05531145
misexecutionRate,0.012,13,0.027244700000000004,0.1273501
misexecutionRate,0.012,14,0.05857095,0.0739253
misexecutionRate,0.009000000000000001,0,0.182854,0.07900135
misexecutionRate,0.009000000000000001,1,0.034097100000000005,0.0553162
misexecutionRate,0.009000000000000001,2,0.07605189999999999,0.10210700000000002
misexecutionRate,0.009000000000000001,3,0.09387419999999999,0.02331715
misexecutionRate,0.009000000000000001,4,0.02281705,0.08072244999999997
misexecutionRate,0.009000000000000001,5,0.7267708999999998,0.17216315
misexecutionRate,0.009000000000000001,6,0.1423985,0.2527717
misexecutionRate,0.009000000000000001,7,0.08210135,0.026368499999999996
misexecutionRate,0.009000000000000001,8,0.1090643,0.02711865
misexecutionRate,0.009000000000000001,9,0.1764246,0.06293390000000001
misexecutionRate,0.009000000000000001,10,0.1471007,0.02673565
misexecutionRate,0.009000000000000001,11,0.14967705,0.1049777
misexecutionRate,0.009000000000000001,12,0.10091425000000001,0.035750399999999995
misexecutionRate,0.009000000000000001,13,0.78675275,0.1215271
misexecutionRate,0.009000000000000001,14,0.90418185,0.0810756
misexecutionRate,0.014,0,0.07410739999999999,0.25876185
misexecutionRate,0.014,1,0.11353930000000001,0.03021935
misexecutionRate,0.014,2,0.25252785,0.20571905
misexecutionRate,0.014,3,0.0933744,0.060667799999999994
misexecutionRate,0.014,4,0.046757049999999994,0.26322815
misexecutionRate,0.014,5,0.07831815,0.029026950000000006
misexecutionRate,0.014,6,0.05542255,0.035465949999999996
misexecutionRate,0.014,7,0.035479550000000006,0.0532062
misexecutionRate,0.014,8,0.20436454999999998,0.07287700000000001
misexecutionRate,0.014,9,0.7578149000000001,0.14009690000000002
misexecutionRate,0.014,10,0.16480730000000002,0.136884
misexecutionRate,0.014,11,0.6743962000000001,0.16011610000000004
misexecutionRate,0.014,12,0.22415204999999996,0.24848909999999996
misexecutionRate,0.014,13,0.048244050000000004,0.0237424
misexecutionRate,0.014,14,0.023477349999999998,0.0347496
misexecutionRate,0.013000000000000001,0,0.6130523,0.09439505
misexecutionRate,0.013000000000000001,1,0.0246796,0.13301654999999998
misexecutionRate,0.013000000000000001,2,0.10260385000000001,0.042479699999999995
misexecutionRate,0.013000000000000001,3,0.036352550000000004,0.0224369
misexecutionRate,0.013000000000000001,4,0.3388092,0.05076845
misexecutionRate,0.013000000000000001,5,0.94892375,0.0878498
misexecutionRate,0.013000000000000001,6,0.05797945,0.07874505000000001
misexecutionRate,0.013000000000000001,7,0.27680035000000003,0.0405868
misexecutionRate,0.013000000000000001,8,0.2344177,0.08833904999999997
misexecutionRate,0.013000000000000001,9,0.20982589999999995,0.0392583
misexecutionRate,0.013000000000000001,10,0.0832986,0.024065000000000003
misexecutionRate,0.013000000000000001,11,0.1507907,0.07666209999999998
misexecutionRate,0.013000000000000001,12,0.96184545,0.08979685000000001
misexecutionRate,0.013000000000000001,13,0.7410339,0.0417958
misexecutionRate,0.013000000000000001,14,0.07113045,0.036834500000000006
misexecutionRate,0.018000000000000002,0,0.20172265,0.03295445
misexecutionRate,0.018000000000000002,1,0.034654199999999996,0.02891325
misexecutionRate,0.018000000000000002,2,0.14031065,0.0735666
misexecutionRate,0.018000000000000002,3,0.1693701,0.18043394999999998
misexecutionRate,0.018000000000000002,4,0.27274795,0.09571755
misexecutionRate,0.018000000000000002,5,0.12761375000000003,0.06459405
misexecutionRate,0.018000000000000002,6,0.3526147,0.0228041
misexecutionRate,0.018000000000000002,7,0.23153395000000004,0.055403749999999995
misexecutionRate,0.018000000000000002,8,0.026625000000000003,0.08442734999999998
misexecutionRate,0.018000000000000002,9,0.0187918,0.01566225
misexecutionRate,0.018000000000000002,10,0.17722325,0.10145975
misexecutionRate,0.018000000000000002,11,0.05584685,0.17730875000000004
misexecutionRate,0.018000000000000002,12,0.42451235,0.021512899999999998
misexecutionRate,0.018000000000000002,13,0.035317999999999995,0.0293906
misexecutionRate,0.018000000000000002,14,0.15659035000000002,0.047425550000000004
misexecutionRate,0.02,0,0.0315912,0.018498599999999997
misexecutionRate,0.02,1,0.30037715,0.0935282
misexecutionRate,0.02,2,0.11341224999999996,0.0638516
misexecutionRate,0.02,3,0.2684951,0.21511315
misexecutionRate,0.02,4,0.34861065,0.1793754
misexecutionRate,0.02,5,0.028402999999999994,0.057625649999999994
misexecutionRate,0.02,6,0.25920439999999995,0.042840699999999995
misexecutionRate,0.02,7,0.09003785,0.06290704999999999
misexecutionRate,0.02,8,0.2285961,0.06418434999999999
misexecutionRate,0.02,9,0.27827204999999994,0.03405985
misexecutionRate,0.02,10,0.95404985,0.6054953
misexecutionRate,0.02,11,0.15263085000000004,0.1506134
misexecutionRate,0.02,12,0.29276215,0.049629
misexecutionRate,0.02,13,0.27753975,0.048001100000000005
misexecutionRate,0.02,14,0.29121479999999994,0.03260535
misexecutionRate,0.016,0,0.12196340000000001,0.1528456
misexecutionRate,0.016,1,0.07873064999999999,0.03274955
misexecutionRate,0.016,2,0.03522589999999999,0.11938330000000001
misexecutionRate,0.016,3,0.31702135,0.19275845
misexecutionRate,0.016,4,0.06822724999999999,0.02305195
misexecutionRate,0.016,5,0.81855475,0.0653499
misexecutionRate,0.016,6,0.1979961,0.07504395
misexecutionRate,0.016,7,0.29241280000000003,0.14404165
misexecutionRate,0.016,8,0.78994045,0.07485575000000001
misexecutionRate,0.016,9,0.46406834999999996,0.09318570000000001
misexecutionRate,0.016,10,0.5834351,0.16559610000000002
misexecutionRate,0.016,11,0.45611375,0.2834066
misexecutionRate,0.016,12,0.30523390000000006,0.210166
misexecutionRate,0.016,13,0.320818,0.06695419999999999
misexecutionRate,0.016,14,0.03844495,0.033062799999999996
misexecutionRate,0.021,0,0.20562875000000003,0.04259905
misexecutionRate,0.021,1,0.08639909999999999,0.04964515
misexecutionRate,0.021,2,0.11854925000000002,0.24007209999999998
misexecutionRate,0.021,3,0.3553813,0.06118849999999999
misexecutionRate,0.021,4,0.6965122,0.07553384999999999
misexecutionRate,0.021,5,0.4346908500000001,0.054939349999999984
misexecutionRate,0.021,6,0.10148285000000001,0.048106649999999994
misexecutionRate,0.021,7,0.24911319999999995,0.0496884
misexecutionRate,0.021,8,0.9336447999999999,0.10382045000000002
misexecutionRate,0.021,9,0.09578204999999998,0.20332475
misexecutionRate,0.021,10,0.0359641,0.31110835
misexecutionRate,0.021,11,0.0321758,0.0894539
misexecutionRate,0.021,12,0.8143736500000001,0.13841874999999998
misexecutionRate,0.021,13,0.03327195000000001,0.0886617
misexecutionRate,0.021,14,0.2301739,0.10068490000000001
misexecutionRate,0.022,0,0.06169159999999999,0.0740003
misexecutionRate,0.022,1,0.30833639999999995,0.06713535000000001
misexecutionRate,0.022,2,0.11858955000000002,0.01772325
misexecutionRate,0.022,3,0.24846215000000002,0.10957140000000001
misexecutionRate,0.022,4,0.05094020000000001,0.11279330000000001
misexecutionRate,0.022,5,0.4657349999999999,0.14511205
misexecutionRate,0.022,6,0.2676265,0.027880350000000005
misexecutionRate,0.022,7,0.5215958,0.0898106
misexecutionRate,0.022,8,0.09383890000000002,0.09376255000000001
misexecutionRate,0.022,9,0.26073240000000003,0.0630349
misexecutionRate,0.022,10,0.22917120000000005,0.048466749999999996
misexecutionRate,0.022,11,0.26491794999999996,0.05640839999999999
misexecutionRate,0.022,12,0.15060905,0.18268245
misexecutionRate,0.022,13,0.5217997999999999,0.08646709999999999
misexecutionRate,0.022,14,0.96335455,0.13204935
misexecutionRate,0.019,0,0.0403462,0.09341805
misexecutionRate,0.019,1,0.41602605,0.06148335000000001
misexecutionRate,0.019,2,0.14704985,0.06028760000000001
misexecutionRate,0.019,3,0.3750156,0.040508749999999996
misexecutionRate,0.019,4,0.0341634,0.029411099999999996
misexecutionRate,0.019,5,0.03870285,0.0878965
misexecutionRate,0.019,6,0.03627635,0.045232299999999996
misexecutionRate,0.019,7,0.9805521,0.07385239999999998
misexecutionRate,0.019,8,0.12198945000000001,0.0248728
misexecutionRate,0.019,9,0.1526136,0.0313216
misexecutionRate,0.019,10,0.4906714000000001,0.055353450000000005
misexecutionRate,0.019,11,0.16958895000000002,0.0517154
misexecutionRate,0.019,12,0.21164139999999998,0.23388775000000006
misexecutionRate,0.019,13,0.24841754999999996,0.1370592
misexecutionRate,0.019,14,0.20217459999999998,0.048246849999999994
misexecutionRate,0.017,0,0.06433565000000001,0.017041399999999998
misexecutionRate,0.017,1,0.9730249000000001,0.08443395
misexecutionRate,0.017,2,0.11104394999999997,0.05339934999999999
misexecutionRate,0.017,3,0.030838650000000006,0.08084400000000001
misexecutionRate,0.017,4,0.25746339999999995,0.17224540000000005
misexecutionRate,0.017,5,0.09239610000000001,0.030749099999999994
misexecutionRate,0.017,6,0.17653079999999996,0.05461604999999999
misexecutionRate,0.017,7,0.21893210000000002,0.17199575
misexecutionRate,0.017,8,0.0763285,0.1947083
misexecutionRate,0.017,9,0.64914765,0.10590989999999997
misexecutionRate,0.017,10,0.38514855,0.0618121
misexecutionRate,0.017,11,0.2213372,0.04226755000000001
misexecutionRate,0.017,12,0.14973204999999995,0.13319750000000002
misexecutionRate,0.017,13,0.24466550000000004,0.17507874999999998
misexecutionRate,0.017,14,0.67644845,0.1133645
misexecutionRate,0.023,0,0.209127,0.07275425
misexecutionRate,0.023,1,0.94125315,0.06541755
misexecutionRate,0.023,2,0.077175,0.0898594
misexecutionRate,0.023,3,0.39507049999999994,0.21636485
misexecutionRate,0.023,4,0.26679154999999993,0.12791819999999998
misexecutionRate,0.023,5,0.25772145,0.04634375
misexecutionRate,0.023,6,0.23821665000000003,0.11044605
misexecutionRate,0.023,7,0.0247923,0.02547485
misexecutionRate,0.023,8,0.15694235000000004,0.04734530000000001
misexecutionRate,0.023,9,0.09809865,0.014130650000000003
misexecutionRate,0.023,10,0.043913650000000005,0.1600103
misexecutionRate,0.023,11,0.1715814,0.0464623
misexecutionRate,0.023,12,0.05198105000000001,0.18429659999999998
misexecutionRate,0.023,13,0.3855591,0.07949284999999998
misexecutionRate,0.023,14,0.0889668,0.14908159999999998
misexecutionRate,0.024,0,0.0443121,0.0177438
misexecutionRate,0.024,1,0.35042199999999996,0.05844064999999998
misexecutionRate,0.024,2,0.17200275,0.045757450000000005
misexecutionRate,0.024,3,0.3485892,0.06131375
misexecutionRate,0.024,4,0.42957124999999996,0.07094294999999999
misexecutionRate,0.024,5,0.1166078,0.01834015
misexecutionRate,0.024,6,0.15891249999999998,0.0165912
misexecutionRate,0.024,7,0.12948805000000002,0.033605750000000004
misexecutionRate,0.024,8,0.36128544999999995,0.07963295000000001
misexecutionRate,0.024,9,0.037546399999999994,0.14233544999999997
misexecutionRate,0.024,10,0.23516955000000003,0.04525885
misexecutionRate,0.024,11,0.07662745000000001,0.16683145000000002
misexecutionRate,0.024,12,0.2563607500000001,0.031180049999999994
misexecutionRate,0.024,13,0.20134385,0.038256250000000006
misexecutionRate,0.024,14,0.37848000000000004,0.12462294999999998
misexecutionRate,0.027,0,0.04488595,0.33058395
misexecutionRate,0.027,1,0.70493185,0.04692035000000001
misexecutionRate,0.027,2,0.1674029,0.0643537
misexecutionRate,0.027,3,0.2973622,0.0321501
misexecutionRate,0.027,4,0.80854775,0.37480975
misexecutionRate,0.027,5,0.08726155,0.172626
misexecutionRate,0.027,6,0.9614781000000001,0.10838740000000002
misexecutionRate,0.027,7,0.23194385,0.021225600000000004
misexecutionRate,0.027,8,0.0359444,0.1299524
misexecutionRate,0.027,9,0.41205674999999997,0.059383399999999996
misexecutionRate,0.027,10,0.28754915000000003,0.1767666
misexecutionRate,0.027,11,0.8029884999999999,0.061758800000000016
misexecutionRate,0.027,12,0.1032639,0.04775105
misexecutionRate,0.027,13,0.9527881500000002,0.0629835
misexecutionRate,0.027,14,0.19774830000000002,0.04693989999999999
misexecutionRate,0.028,0,0.067724,0.030752449999999997
misexecutionRate,0.028,1,0.3719253,0.2494555
misexecutionRate,0.028,2,0.1866353,0.06366569999999999
misexecutionRate,0.028,3,0.34863879999999997,0.03977065
misexecutionRate,0.028,4,0.30406465,0.0792053
misexecutionRate,0.028,5,0.7151598,0.16042170000000003
misexecutionRate,0.028,6,0.0278,0.024289949999999998
misexecutionRate,0.028,7,0.9821861500000001,0.12795115000000004
misexecutionRate,0.028,8,0.27429075,0.05771620000000001
misexecutionRate,0.028,9,0.5947520500000002,0.0349563
misexecutionRate,0.028,10,0.23637455,0.0372642
misexecutionRate,0.028,11,0.5415505499999999,0.04514685
misexecutionRate,0.028,12,0.025524549999999997,0.0859373
misexecutionRate,0.028,13,0.28028175,0.3152036
misexecutionRate,0.028,14,0.22107134999999997,0.029293200000000002
misexecutionRate,0.029,0,0.1194719,0.0351673
misexecutionRate,0.029,1,0.06741565000000001,0.1595576
misexecutionRate,0.029,2,0.22996184999999997,0.05464865
misexecutionRate,0.029,3,0.07345070000000001,0.07682775000000001
misexecutionRate,0.029,4,0.1585176,0.18647165000000004
misexecutionRate,0.029,5,0.13919715,0.05332215
misexecutionRate,0.029,6,0.21777819999999998,0.04003645
misexecutionRate,0.029,7,0.0375363,0.030512499999999998
misexecutionRate,0.029,8,0.223259,0.08978105
misexecutionRate,0.029,9,0.7365722,0.1599762
misexecutionRate,0.029,10,0.14762759999999997,0.043664549999999996
misexecutionRate,0.029,11,0.19872065,0.05727465
misexecutionRate,0.029,12,0.31502895,0.14172015
misexecutionRate,0.029,13,0.07041365,0.05578825
misexecutionRate,0.029,14,0.19223865,0.11513209999999999
misexecutionRate,0.031,0,0.27574785,0.08266335
misexecutionRate,0.031,1,0.0219274,0.27024395
misexecutionRate,0.031,2,0.30417665000000005,0.07475644999999999
misexecutionRate,0.031,3,0.18363175,0.21379890000000001
misexecutionRate,0.031,4,0.11092229999999999,0.0323794
misexecutionRate,0.031,5,0.0433504,0.2672618
misexecutionRate,0.031,6,0.20370175000000001,0.04062
misexecutionRate,0.031,7,0.3296523,0.0264523
misexecutionRate,0.031,8,0.6860172,0.050103850000000005
misexecutionRate,0.031,9,0.07482565,0.11547225000000001
misexecutionRate,0.031,10,0.47422620000000004,0.11614030000000002
misexecutionRate,0.031,11,0.1242796,0.09903955
misexecutionRate,0.031,12,0.09159045,0.055042049999999995
misexecutionRate,0.031,13,0.048769099999999996,0.04450965
misexecutionRate,0.031,14,0.21000345,0.1048889
misexecutionRate,0.03,0,0.0549114,0.0596869
misexecutionRate,0.03,1,0.17005964999999998,0.10074825000000003
misexecutionRate,0.03,2,0.03622845,0.1064975
misexecutionRate,0.03,3,0.56766575,0.5754228000000001
misexecutionRate,0.03,4,0.025008400000000004,0.02035075
misexecutionRate,0.03,5,0.95788405,0.1615395
misexecutionRate,0.03,6,0.4504466,0.1141669
misexecutionRate,0.03,7,0.029024900000000003,0.09514449999999999
misexecutionRate,0.03,8,0.82882955,0.17383330000000002
misexecutionRate,0.03,9,0.0390801,0.1420115
misexecutionRate,0.03,10,0.23904415,0.04768939999999999
