IV_Name,IV_Value,Trial,Prob_Cop_After_Cop,Prob_Cop_After_Def
mutationRate,0.106,0,0.38840365,0.054736799999999995
mutationRate,0.106,1,0.14262845,0.044690749999999994
mutationRate,0.106,2,0.16860114999999998,0.21283409999999997
mutationRate,0.106,3,0.20017055000000003,0.11622865
mutationRate,0.106,4,0.14328804999999997,0.028869199999999994
mutationRate,0.106,5,0.21651294999999998,0.054129899999999995
mutationRate,0.106,6,0.1530092,0.07492985
mutationRate,0.106,7,0.18491249999999998,0.0831949
mutationRate,0.106,8,0.17505344999999997,0.13679120000000003
mutationRate,0.106,9,0.15597024999999998,0.037260350000000005
mutationRate,0.106,10,0.08314075,0.02795515
mutationRate,0.106,11,0.1068389,0.0253274
mutationRate,0.106,12,0.2857601500000001,0.09343100000000001
mutationRate,0.106,13,0.061964950000000005,0.0340147
mutationRate,0.106,14,0.21680164999999998,0.07787965000000001
mutationRate,0.107,0,0.33338575000000004,0.1667324
mutationRate,0.107,1,0.86847725,0.1262618
mutationRate,0.107,2,0.9677390000000002,0.16954304999999997
mutationRate,0.107,3,0.93692005,0.07185375
mutationRate,0.107,4,0.27192554999999996,0.0341441
mutationRate,0.107,5,0.30725575,0.017017450000000003
mutationRate,0.107,6,0.1092424,0.18315034999999996
mutationRate,0.107,7,0.01381315,0.23324939999999997
mutationRate,0.107,8,0.06828705,0.09385725
mutationRate,0.107,9,0.26338555,0.0220509
mutationRate,0.107,10,0.0932146,0.35540045
mutationRate,0.107,11,0.17345824999999998,0.1559008
mutationRate,0.107,12,0.15547085,0.22518224999999997
mutationRate,0.107,13,0.4107112,0.07582950000000001
mutationRate,0.107,14,0.17698965000000003,0.15334155
mutationRate,0.10200000000000001,0,0.09560575,0.05361109999999999
mutationRate,0.10200000000000001,1,0.29883760000000004,0.021999199999999997
mutationRate,0.10200000000000001,2,0.14749374999999998,0.03582425
mutationRate,0.10200000000000001,3,0.16606369999999998,0.09584385000000001
mutationRate,0.10200000000000001,4,0.2256347,0.41555679999999995
mutationRate,0.10200000000000001,5,0.12418340000000001,0.05282260000000001
mutationRate,0.10200000000000001,6,0.19787860000000002,0.07613795000000001
mutationRate,0.10200000000000001,7,0.9708077999999999,0.13836285000000004
mutationRate,0.10200000000000001,8,0.08172489999999999,0.06980610000000001
mutationRate,0.10200000000000001,9,0.18989734999999996,0.059735899999999995
mutationRate,0.10200000000000001,10,0.1939503,0.12517755000000003
mutationRate,0.10200000000000001,11,0.10620925,0.05486899999999999
mutationRate,0.10200000000000001,12,0.13540185,0.24365045
mutationRate,0.10200000000000001,13,0.39211229999999997,0.0313618
mutationRate,0.10200000000000001,14,0.2126145,0.03525975
